"lat","long","cell_category","proportion_cover","cell_id","amt","arid","ts","pwarmq","pcoldq","th","clay"
-20.84999945,134.54999905,"land",1,893,0.654050296713937,-0.486147436332578,0.396987376463626,0.163350261997933,-0.703098297554636,-0.045539313842921,-1.2705083983904
-20.84999945,135.38333235,"land",1,894,0.638718867260298,-0.537675697919639,0.399785792469535,0.157917956730858,-0.694634791516885,0.172742539226437,-0.852981686468962
-20.84999945,136.21666565,"land",1,895,0.714292483120757,-0.589379467405077,0.496620742058454,0.0247068681678993,-0.709885854727833,-0.725317251967368,-1.09607493643493
-20.84999945,137.04999895,"land",1,896,0.747152552934999,-0.595160147548743,0.476084815806544,0.040836957665366,-0.686870970591477,-0.57757054785235,0.740085759020256
-20.84999945,137.88333225,"land",1,897,0.782291278500393,-0.581599937216133,0.449364073777753,0.122732712208328,-0.664405933618154,-0.799875530924333,1.9757242965083
-20.84999945,138.71666555,"land",1,898,0.74811009231858,-0.527613802131921,0.347644640221232,0.196646550143666,-0.645054781220708,-0.283290838878362,2.00269728411736
-20.84999945,139.54999885,"land",1,899,0.591882232223601,-0.404395922661412,0.182504697691584,0.450337486202248,-0.641830706537777,-0.0875317005535433,0.0325942943470934
-20.84999945,140.38333215,"land",1,900,0.789384179488821,-0.354998314608619,0.066666622577609,0.483355983851288,-0.672315200020552,0.284751058987188,0.13643284515567
-20.84999945,141.21666545,"land",1,901,0.921634857444019,-0.415843498900365,0.0236304296927549,0.332763988527023,-0.666017970959619,-0.380891823274236,2.2531292034891
-20.84999945,142.04999875,"land",1,902,0.867864161363633,-0.38091492038652,-0.00869065994585279,0.488894693138984,-0.647632069608663,-0.710295222567428,3.02265359521892
-20.84999945,142.88333205,"land",1,903,0.802279913132629,-0.359009965233842,-0.0605791285880946,0.594390669448565,-0.626744917979101,-0.506973439867368,2.9271763780809
-20.84999945,143.71666535,"land",1,904,0.702873106017139,-0.296030421797057,-0.166680535323467,0.594376418910089,-0.585934730869312,-0.226450722088889,2.58231636905832
-20.84999945,144.54999865,"land",1,905,0.463347869009469,-0.196893126955988,-0.264289575646433,0.650229979413173,-0.489188930757108,0.53174455241994,0.581142248313494
-20.84999945,145.38333195,"land",1,906,0.285736012614735,-0.033190868540441,-0.253373863589461,0.816445980111824,-0.426943983124112,0.359927696936688,-0.615575156661833
-20.84999945,146.21666525,"land",1,907,0.47871394626975,0.0185079964601535,-0.357248798168122,0.828923181579927,-0.374718369936267,-0.396989952603549,0.0245345021315237
-20.84999945,147.04999855,"land",1,908,0.401581629081885,0.0546066034101713,-0.521000958388307,0.881397844406746,-0.339481452585929,0.25464693943224,0.0947186239810404
-20.84999945,147.88333185,"land",1,909,0.220168863301295,0.355532060875562,-0.691078118855518,1.25407051635276,-0.239666953617886,1.09003608606623,0.842454730486117
-20.84999945,148.71666515,"land",0.76,910,0.0461729779998172,1.58363715413978,-0.897544794743797,3.35035284724432,0.332070273863092,3.84938067773263,0.543534527311428
NA,NA,"ocean",0.03,911,0.275732245896805,2.5181308663511,-0.967031028611644,3.42324910172888,0.437551146190481,-0.0787170664807382,0.48802147666815
NA,NA,"ocean",0.07,922,0.590881495574596,-0.660742846222611,-0.274399776312256,-0.562864874033051,0.147969275060258,0.374827415824027,-0.219534927359927
-21.68333275,114.54999985,"land",0.18,923,0.908988857990948,-0.655872983408737,-0.207902459916801,-0.397003711742454,0.0775114970526576,-0.886887557938769,-0.293337546669339
-21.68333275,115.38333315,"land",0.71,924,1.11058554604121,-0.605021540730138,-0.110480625187196,-0.269122989594672,-0.0519531148068733,-0.442342116062706,-0.321231349957063
-21.68333275,116.21666645,"land",1,925,1.14861623853249,-0.571679326921438,0.00804710211964492,-0.0714872116568159,-0.152857871641309,0.952546209513686,0.205530756186658
-21.68333275,117.04999975,"land",1,926,0.995630423201933,-0.540328079652748,0.187970573678001,-0.0291699526413751,-0.238259849279258,0.953763431695574,0.377873884724485
-21.68333275,117.88333305,"land",1,927,1.08600270224246,-0.529892534778958,0.277434632615676,0.100708885007931,-0.300597396113412,1.01373826841789,0.405020276080179
-21.68333275,118.71666635,"land",1,928,1.15453111409506,-0.575005257906446,0.379021791797545,0.0679724530171271,-0.361695298989064,0.818912260799102,-0.214524325122831
-21.68333275,119.54999965,"land",1,929,1.12081159868748,-0.598163036465365,0.419088622723867,-0.0470022214580127,-0.4244967245268,0.296653212627235,-0.328074878544129
-21.68333275,120.38333295,"land",1,930,1.03593707161527,-0.592578281408834,0.440557061344581,-0.0699362780526709,-0.43696663819427,0.129579925480547,-0.0204933671452123
-21.68333275,121.21666625,"land",1,931,1.1415305370883,-0.634251434821004,0.562960955168401,-0.253191932617921,-0.521859551408598,-0.111695961926089,-0.497533689942902
-21.68333275,122.04999955,"land",1,932,1.16941302200538,-0.670979123693668,0.684971102016516,-0.1051402382824,-0.530750587916066,-0.37726587750751,-0.744360169365786
-21.68333275,122.88333285,"land",1,933,1.22277154417817,-0.682930263372781,0.657100759442584,-0.00790073895508051,-0.530981980835894,-0.535276352427189,-0.978562821213632
-21.68333275,123.71666615,"land",1,934,1.2224358654281,-0.687075206997207,0.626061984173518,-0.0448068785039802,-0.560122188639202,-0.639828787768518,-1.01078414481082
-21.68333275,124.54999945,"land",1,935,1.17022747044724,-0.691058011985644,0.624783185401973,-0.0720014660886221,-0.574306637674476,-0.413374396614344,-1.06122470061466
-21.68333275,125.38333275,"land",1,936,1.13263100046779,-0.69666968721454,0.641352638213347,-0.080119142826127,-0.603061190611405,-0.431516746415302,-1.01282877693981
-21.68333275,126.21666605,"land",1,937,1.0847364823997,-0.69903034292323,0.668682018145433,-0.0624163639024419,-0.618360739150786,-0.47581842811453,-0.981173365871177
-21.68333275,127.04999935,"land",1,938,0.987651528300785,-0.685455891419814,0.682593678870792,-0.0198624509447087,-0.62693663153175,-0.3811543667571,-1.101460376289
-21.68333275,127.88333265,"land",1,939,0.990631689643572,-0.673102729301568,0.67231450977622,-0.00379021863345485,-0.633600789656014,-0.402712210259899,-0.970968485741665
-21.68333275,128.71666595,"land",1,940,1.00597166855599,-0.64796775308972,0.735147913883786,0.0494266122371981,-0.632303875424438,-0.633597758055419,-0.849266650477431
-21.68333275,129.54999925,"land",1,941,0.905752662856216,-0.59335667764784,0.760892638018556,0.0908460873286469,-0.639274350697338,-0.499032422996141,-1.23221698611018
-21.68333275,130.38333255,"land",1,942,0.743140156937169,-0.544731071838998,0.679485011341614,0.0758665863077376,-0.653420234245975,-0.172957248033174,-1.06421870084647
-21.68333275,131.21666585,"land",1,943,0.628270078714192,-0.52292914719756,0.648400972748332,0.0209469110927848,-0.635040932111805,-0.100681243565666,-1.28575186735567
-21.68333275,132.04999915,"land",1,944,0.522817904296822,-0.518246381398103,0.646207239597971,-0.0560139769795059,-0.595190489695645,-0.103974187332762,-1.32104932292912
-21.68333275,132.88333245,"land",1,945,0.462820052422561,-0.529280309752368,0.604709560286717,-0.0704573727429457,-0.585442206520887,0.0462727851341464,-0.630608704374592
-21.68333275,133.71666575,"land",1,946,0.452842384052492,-0.540795785859271,0.633180630668451,-0.156532810220937,-0.570671562088716,-0.195301764295987,-0.684590892423332
-21.68333275,134.54999905,"land",1,947,0.390012411463826,-0.543202434736942,0.707720097207773,-0.130991855121057,-0.607643905321146,-0.12725470736734,-1.1734061304782
-21.68333275,135.38333235,"land",1,948,0.435605325233505,-0.584654850001618,0.659583211078479,-0.0174298840268446,-0.631030100484846,-0.40936209191296,-1.06814370161555
-21.68333275,136.21666565,"land",1,949,0.507098599397391,-0.61607919225924,0.665434484495359,-0.0523013316921319,-0.675185586106955,-0.534459170445351,-1.17417286752657
-21.68333275,137.04999895,"land",1,950,0.588751780394857,-0.62658663324789,0.654412645323841,-0.0793060071006828,-0.677660397485184,-0.580385878644626,0.56076887498524
-21.68333275,137.88333225,"land",1,951,0.670924228520448,-0.624945156664906,0.643926934846924,-0.137054889221083,-0.65530113712998,-0.547298011920431,1.23048931271824
-21.68333275,138.71666555,"land",1,952,0.692939534855525,-0.593947468259187,0.612678542047265,-0.0971464462260467,-0.63502550591715,-0.446606327063112,1.87661395749803
-21.68333275,139.54999885,"land",1,953,0.576730341404384,-0.508123306703147,0.514845602076841,0.199508723294789,-0.593125586356318,-0.143611070580919,-0.17058284076477
-21.68333275,140.38333215,"land",1,954,0.595057681203829,-0.462515848208219,0.421502959648564,0.221668785643017,-0.638274947653145,0.0227888930895233,0.440080389627922
-21.68333275,141.21666545,"land",1,955,0.698961053667118,-0.476390708490704,0.262560137488786,0.226552635185944,-0.641830706537777,-0.19738391607593,0.905875061615997
-21.68333275,142.04999875,"land",1,956,0.730589101473728,-0.458027372667615,0.204119473078938,0.282170871796993,-0.622571018444336,-0.435613498727316,2.33959743440888
-21.68333275,142.88333205,"land",1,957,0.716798374486902,-0.422724672783972,0.148777149129151,0.385254136938987,-0.61750017185849,-0.561512573036961,3.02502692842587
-21.68333275,143.71666535,"land",1,958,0.590176840182356,-0.355370110889306,0.0963020150710978,0.401858674364117,-0.506372681788887,-0.582393570137675,2.90030367215664
-21.68333275,144.54999865,"land",1,959,0.560550715645271,-0.265965929703825,0.00520320306464418,0.417749164808006,-0.443645087616033,-0.400465199231988,1.13682830831606
-21.68333275,145.38333195,"land",1,960,0.426337711913854,-0.220815605525868,-0.0530289424389843,0.525640941646183,-0.374721648528046,-0.0509278170300432,-0.0432764606111881
-21.68333275,146.21666525,"land",1,961,0.340709932525804,-0.0742863099675143,-0.13601880793962,0.649936228313387,-0.305290279913593,0.0251649184500766,-0.162842348219209
-21.68333275,147.04999855,"land",1,962,0.387444424028632,-0.0327966206180245,-0.172107959456788,0.66861640416935,-0.246694699163858,-0.532799974984989,1.87162111347595
-21.68333275,147.88333185,"land",1,963,0.248166090954658,0.0370523259387421,-0.432004913434033,0.679760705271991,-0.248067630488169,0.116660090914348,2.12900868192956
-21.68333275,148.71666515,"land",1,964,0.0557600710950047,0.670198577010992,-0.649896403914278,1.80470676289555,0.0359705622750751,1.30864492137845,1.39221685887926
-21.68333275,149.54999845,"land",0.35,965,0.108456685169467,1.35932708849893,-0.860216394932555,2.772981070463,0.277850688408074,1.65949878334269,0.554932515749863
-22.51666605,113.71666655,"land",0.42,976,0.58582741551991,-0.641269643644102,-0.162011381733205,-0.584995010250479,0.113232090756938,-0.034109574296845,-0.850726741362122
-22.51666605,114.54999985,"land",0.85,977,0.889425896411751,-0.654641776065326,0.073106099484424,-0.375556271321619,-0.105434596779208,-0.470166286943313,-0.484983158529847
-22.51666605,115.38333315,"land",1,978,1.13685173327699,-0.620509286265443,0.320994649602138,-0.232978778836292,-0.141803847257108,-0.322917871615437,-0.288505571183295
-22.51666605,116.21666645,"land",1,979,1.1456117787279,-0.616528588389013,0.360149182848142,-0.22723514680531,-0.194951711499257,1.02424233354757,0.073404935757632
-22.51666605,117.04999975,"land",1,980,0.745142980149723,-0.552366083207875,0.493516029577023,-0.196462344012918,-0.226892887513019,1.10823381078886,0.241841431091908
-22.51666605,117.88333305,"land",1,981,0.475331960364211,-0.464962604873057,0.628412600884512,0.161041579761221,-0.256934455856342,1.07819139374083,0.349020789625558
-22.51666605,118.71666635,"land",1,982,0.586696310515067,-0.503053340907641,0.726864725552223,0.217638638358397,-0.279457876983279,1.82475013637719,0.400082099504328
-22.51666605,119.54999965,"land",1,983,0.846025243862374,-0.619084006640282,0.77517211818439,-0.0722069588534469,-0.385513427603109,0.0637235811727237,0.263374137300524
-22.51666605,120.38333295,"land",1,984,0.782113989723546,-0.641918706801298,0.810115404479289,-0.188718221390666,-0.41160807584256,-0.362811483808666,-0.132382656961703
-22.51666605,121.21666625,"land",1,985,0.818172457065274,-0.665519560153968,0.829214330049773,-0.404789540940646,-0.495896046840329,-0.268792870349247,-0.508231447589204
-22.51666605,122.04999955,"land",1,986,0.862402857088016,-0.69570085164552,0.869069785646503,-0.369179630371529,-0.51919853283058,-0.200395641432902,-0.678840364560536
-22.51666605,122.88333285,"land",1,987,1.06373586183059,-0.731814971299452,0.879741822817282,-0.277079255233038,-0.519962129466011,-0.233121707093817,-0.662957904529916
-22.51666605,123.71666615,"land",1,988,1.06870174746836,-0.736320993996942,0.841055743004428,-0.269335132610786,-0.522440240452634,-0.484842043516191,-0.984322489334157
-22.51666605,124.54999945,"land",1,989,1.0524145785172,-0.736133025074109,0.818659625962157,-0.278001930097568,-0.533250745330745,-0.529529742118443,-1.05521859373575
-22.51666605,125.38333275,"land",1,990,1.04996088384678,-0.735252143266623,0.783880693873635,-0.271513089907877,-0.547582857095784,-0.625977943092423,-0.93756963579873
-22.51666605,126.21666605,"land",1,991,0.967355563123913,-0.724118781023337,0.805687508801597,-0.233366013468482,-0.563550124477658,-0.57097898259302,-1.00353661683212
-22.51666605,127.04999935,"land",1,992,0.892842530123933,-0.706159974376078,0.844140680247124,-0.172788019446223,-0.57548014234881,-0.46995980244539,-1.19619845125197
-22.51666605,127.88333265,"land",1,993,0.9226621424124,-0.6893820950202,0.853127867077661,-0.112962168844731,-0.580560887759837,-0.487531198838394,-1.09110019882816
-22.51666605,128.71666595,"land",1,994,0.978679996237899,-0.668679101949456,0.894152698458267,-0.0680933034133565,-0.555496515970503,-0.740201408415324,-0.57564990155
-22.51666605,129.54999925,"land",1,995,0.960261762192455,-0.627851917678587,0.87812376883899,-0.0475931437868201,-0.585810228448144,-0.475013490865217,-1.46926756816631
-22.51666605,130.38333255,"land",1,996,0.704024583123616,-0.569475287762097,0.728420817115811,-0.0932743849149205,-0.585743017316663,-0.130455097374062,-1.17273070895704
-22.51666605,131.21666585,"land",1,997,0.529382538726828,-0.539928382302727,0.641702879663835,-0.10456242644899,-0.562873578657297,-0.223515543411783,-0.839655016599584
-22.51666605,132.04999915,"land",1,998,0.421932490783567,-0.5528530440586,0.638921162748413,-0.148540253211252,-0.514762366970063,-0.140253619647501,-0.532064364942938
-22.51666605,132.88333245,"land",1,999,0.234632297702807,-0.552430313794571,0.647668410015629,-0.178413942029394,-0.583025779296271,-0.00260634013662851,-0.636760881277032
-22.51666605,133.71666575,"land",1,1000,0.159320565263985,-0.561703786396491,0.771803735853156,-0.343846068108271,-0.575279601818293,-0.194808417865967,-0.486625793418902
-22.51666605,134.54999905,"land",1,1001,0.107159867263698,-0.568021925420016,0.837035656694431,-0.272677928922911,-0.593031915307847,-0.204395290963799,-0.0960446483333385
-22.51666605,135.38333235,"land",1,1002,0.141629485186524,-0.589878017371841,0.860308915437047,-0.25164479915737,-0.558943177612008,-0.196885781203023,-0.894102748442001
-22.51666605,136.21666565,"land",1,1003,0.316961335915562,-0.62247013563556,0.813686812594872,-0.314013420840941,-0.634972628116398,-0.144484961407805,-1.37502237072013
-22.51666605,137.04999895,"land",1,1004,0.478374217776046,-0.657758993973088,0.816597727736697,-0.338139107462967,-0.649409402619015,-0.458509506798063,-0.14663118711063
-22.51666605,137.88333225,"land",1,1005,0.571353181802042,-0.671301257524121,0.76909364924693,-0.357862992756917,-0.658842562683882,-0.374720820113043,0.718397929580464
-22.51666605,138.71666555,"land",1,1006,0.642014908606504,-0.668247398294639,0.755415336338647,-0.225112576601095,-0.625056842528286,-0.645493789329203,1.02219136997609
-22.51666605,139.54999885,"land",1,1007,0.6152141552111,-0.615965698847,0.714126835108238,-0.146336834952083,-0.59177468044345,-0.321548308543414,1.12027939292187
-22.51666605,140.38333215,"land",1,1008,0.646994743361241,-0.5821438990796,0.628217045745908,-0.215692495650468,-0.638151538095904,-0.354555524208126,1.56319991706697
-22.51666605,141.21666545,"land",1,1009,0.687462931548404,-0.577398137897036,0.481366562347848,-0.0512329213207865,-0.641145333739548,-0.422210407664324,1.37791348718395
-22.51666605,142.04999875,"land",1,1010,0.711333470439167,-0.541317804694251,0.397251046313429,0.0574994472802984,-0.584479162218865,-0.458942826676178,1.43453364066343
-22.51666605,142.88333205,"land",1,1011,0.636601751282975,-0.44397497003378,0.331022892889648,0.190523093760502,-0.529114297402077,-0.266291045753418,1.72181455259563
-22.51666605,143.71666535,"land",1,1012,0.529337091603829,-0.411836207817226,0.316089511496302,0.170286854106542,-0.450039308350445,-0.605335684072792,2.29699791398562
-22.51666605,144.54999865,"land",1,1013,0.518807758156566,-0.324141693718818,0.234040727634589,0.160291336412251,-0.395172495251557,-0.678022194908373,1.90724722660231
-22.51666605,145.38333195,"land",1,1014,0.418325069149093,-0.23291413405692,0.132161993543812,0.270885965381388,-0.325476611533656,-0.00564146045742047,0.654365984633388
-22.51666605,146.21666525,"land",1,1015,0.279489958017236,-0.108957820816503,-0.0138302444931388,0.463492633287452,-0.209581334451678,-0.073505393648802,0.0957043790146205
-22.51666605,147.04999855,"land",1,1016,0.249574951767623,-0.0264356127640119,-0.154236636762012,0.545345446207805,-0.145052175112563,-0.0232586890894861,1.46977603706531
-22.51666605,147.88333185,"land",1,1017,0.199453974644107,-0.00390419141393754,-0.325270259609383,0.615947554004897,-0.145968919814005,-0.00714612602518491,2.44531626680747
-22.51666605,148.71666515,"land",1,1018,0.227742333867572,0.116555115144212,-0.469992048420033,0.73220610699314,-0.10799282309829,-0.114149354842432,1.79259218184703
-22.51666605,149.54999845,"land",0.84,1019,0.14245833271686,0.599358779197684,-0.810890357780649,1.26056363170399,0.0532679921718271,1.23568834236403,0.780454534257141
-22.51666605,150.38333175,"land",0.67,1020,0.164374195347157,1.078977434464,-0.909717992259454,1.81424341325091,0.416098563578627,0.254250456361192,0.440740229185899
NA,NA,"ocean",0,1021,0.20844575542516,1.50090670529376,-1.25090787652898,1.73831065402787,0.72466129538473,-0.565245506299049,-1.62238742894845
-23.34999935,113.71666655,"land",0.46,1030,0.598868489963012,-0.675839722480615,0.00156389996273756,-0.589926741602686,0.165824317758905,-0.399721143613668,-0.54361869531358
-23.34999935,114.54999985,"land",1,1031,0.77407389869638,-0.699301760747444,0.348712942562684,-0.481767814669878,-0.0873491279249756,-0.173513938721957,-0.922563421809085
-23.34999935,115.38333315,"land",1,1032,0.904463944437713,-0.701557969093717,0.513126035206376,-0.399082580295342,-0.13130075239156,-0.0440384790294662,-0.321302034616836
-23.34999935,116.21666645,"land",1,1033,0.885165116137728,-0.683583649742544,0.622160988745682,-0.353482852247325,-0.179861530468261,0.713766263758761,0.172542782591171
-23.34999935,117.04999975,"land",1,1034,1.01821314361722,-0.682909046934642,0.720306816937872,-0.523582694702242,-0.27571813865994,0.287306172111717,0.124119438143133
-23.34999935,117.88333305,"land",1,1035,0.823814649889857,-0.635739709829271,0.806153764985998,-0.348943960739109,-0.273203626897918,1.1510994042631,0.0097473061270866
-23.34999935,118.71666635,"land",1,1036,0.407321915696703,-0.57432506035287,0.944263592863087,-0.113461507712933,-0.278102599614705,0.976011631850031,-0.0294203521941028
-23.34999935,119.54999965,"land",1,1037,0.446003716969949,-0.610367211232907,1.03429366307834,-0.205590478931966,-0.346724114026376,0.329912779232093,-0.230151206137328
-23.34999935,120.38333295,"land",1,1038,0.546924678232877,-0.666091713722908,1.03084925594041,-0.401318394778647,-0.448022848306323,-0.0211133298634347,-0.529134259465165
-23.34999935,121.21666625,"land",1,1039,0.489983032887411,-0.679079479850439,1.10891618562035,-0.524707727213132,-0.464561998770979,-0.217759356217262,-0.813677098381981
-23.34999935,122.04999955,"land",1,1040,0.675616981448718,-0.724536897438661,1.11810683768498,-0.491230314723369,-0.489049002141285,-0.305761359595432,-1.0752907738093
-23.34999935,122.88333285,"land",1,1041,0.838729855692268,-0.753647921348717,1.00599090195073,-0.448157159645363,-0.481872501001621,-0.437303408628482,-0.415026933773046
-23.34999935,123.71666615,"land",1,1042,0.83447042533279,-0.758669423568062,1.01136756963796,-0.43452808715224,-0.478457763596739,-0.486248272379464,-1.16874181343393
-23.34999935,124.54999945,"land",1,1043,0.834493373880047,-0.758320987167039,0.971456303923025,-0.447335331091448,-0.45839702726177,-0.713632100298013,-0.995531492062781
-23.34999935,125.38333275,"land",1,1044,0.908046617638872,-0.759515392709362,0.887999083613614,-0.440437357942109,-0.47659779326025,-0.635095754006305,-0.823261398536715
-23.34999935,126.21666605,"land",1,1045,0.873794335957713,-0.753059528485516,0.96788929030494,-0.391606842814389,-0.514222450157132,-0.507541930647551,-0.973633784895511
-23.34999935,127.04999935,"land",1,1046,0.804816402561784,-0.731599173966319,0.994571800205509,-0.317841210479201,-0.531718045707022,-0.228977309775077,-1.2017116806141
-23.34999935,127.88333265,"land",1,1047,0.70894457166688,-0.69153421929923,0.97549308932351,-0.207555533184225,-0.525425230135024,-0.34743634094897,-1.22108101839332
-23.34999935,128.71666595,"land",1,1048,0.813794234225878,-0.665321709602413,0.966345942784093,-0.103352080714423,-0.505451523598511,-0.59336348235394,-0.828582943636751
-23.34999935,129.54999925,"land",1,1049,0.75537893216931,-0.621400485655859,0.930531227635594,-0.0616984217740179,-0.484761612891073,-0.184068556127261,-1.52668179241727
-23.34999935,130.38333255,"land",1,1050,0.607666782992684,-0.575775334685976,0.847116194502151,-0.120995102380099,-0.463467831814388,-0.205739475288521,-1.51407620183266
-23.34999935,131.21666585,"land",1,1051,0.439161000143773,-0.550259225507478,0.744104778681596,-0.167819521704749,-0.433279735638455,0.30703893481128,-1.28534112158333
-23.34999935,132.04999915,"land",1,1052,0.205383249295157,-0.554077603100333,0.675070299156411,-0.278373014119485,-0.471509334751896,1.0076050939555,-0.873756708836861
-23.34999935,132.88333245,"land",1,1053,0.0363721484350806,-0.572842343760759,0.759268871193519,-0.291279821820846,-0.484946727226935,1.00894558433857,-0.754665505280245
-23.34999935,133.71666575,"land",1,1054,-0.204779735598738,-0.556767295247774,0.899157591657279,-0.29884400764394,-0.501158606978825,0.27810976232816,-0.517751765939833
-23.34999935,134.54999905,"land",1,1055,-0.221762110540326,-0.569790918608942,0.954098038810991,-0.251651639415838,-0.491442290073918,0.857583999180211,-1.19177143270837
-23.34999935,135.38333235,"land",1,1056,-0.0279004328301636,-0.613103623139675,1.00498192532548,-0.312726502212962,-0.538674187649193,0.946642743497225,-0.923174948576208
-23.34999935,136.21666565,"land",1,1057,0.196301024239621,-0.658338050150326,1.06049585440252,-0.429392810608801,-0.584272001454947,-0.351982420219607,-0.934858635356237
-23.34999935,137.04999895,"land",1,1058,0.350375770636088,-0.70022271401258,1.04715547835173,-0.542674568614779,-0.629408143301586,-0.50336753715444,-1.22217636946958
-23.34999935,137.88333225,"land",1,1059,0.471112127498038,-0.717202694473545,0.94629516905582,-0.548471735168637,-0.633140210560825,-0.418179291223026,0.368371846889315
-23.34999935,138.71666555,"land",1,1060,0.567141448423137,-0.724162885057415,0.88886084457272,-0.465152066821147,-0.607272562768881,-0.509636224550528,1.62975109114437
-23.34999935,139.54999885,"land",1,1061,0.620875246839306,-0.699567620155502,0.797691720606319,-0.389000609334296,-0.614640798477808,-0.638401147724908,1.99725700271692
-23.34999935,140.38333215,"land",1,1062,0.649694122478768,-0.670695826117277,0.725979673756384,-0.299359497122414,-0.628344828734305,-0.608499545100918,1.59910876883243
-23.34999935,141.21666545,"land",1,1063,0.678002280448886,-0.64948145876014,0.65837736096538,-0.229899902496744,-0.598615125925707,-0.473997246471932,1.70271924844814
-23.34999935,142.04999875,"land",1,1064,0.630204956228005,-0.600141832617058,0.5749443103922,-0.172409430140709,-0.571081449111005,-0.406941499830394,1.57955697409892
-23.34999935,142.88333205,"land",1,1065,0.49487377328221,-0.499376176148773,0.542316045378572,0.00236743904205229,-0.543855203325479,-0.529327567219119,1.49161898973628
-23.34999935,143.71666535,"land",1,1066,0.487091965904562,-0.426372228986189,0.502177584143054,0.0333755657264787,-0.471577638747304,-0.599424659157202,1.91701389666126
-23.34999935,144.54999865,"land",1,1067,0.433945830286774,-0.340720160353894,0.375725479225257,0.0403775203048977,-0.364420229090169,-0.545456992443015,2.10910973150249
-23.34999935,145.38333195,"land",1,1068,0.35121721736884,-0.2387163939339,0.225293919817122,0.147386998804226,-0.26950903226139,0.0866321076013045,1.04512976077339
-23.34999935,146.21666525,"land",1,1069,0.0940472473497363,-0.124589540229116,0.0795556837354815,0.309550336367465,-0.175476077697258,-0.145013537096208,-0.138014622624239
-23.34999935,147.04999855,"land",1,1070,0.0136940340586442,0.0276839606374722,-0.0197239248108615,0.457094141511699,-0.0902404255422803,0.593438713764014,0.616731800408944
-23.34999935,147.88333185,"land",1,1071,0.207518364133075,0.0877237195292939,-0.116923397967133,0.589734733517666,-0.0663176341906567,-0.247492781886426,2.76631585065306
-23.34999935,148.71666515,"land",1,1072,0.269606333693769,0.0470619798804926,-0.372217994716066,0.551712396791731,-0.0855982758482273,0.290551778700558,2.3137292863341
-23.34999935,149.54999845,"land",1,1073,0.173563513623225,0.256544007691818,-0.47332329724742,0.705840710740625,-0.0148644235994961,0.0082944132830826,1.54882342330983
-23.34999935,150.38333175,"land",1,1074,0.101820055297088,0.662728501650941,-0.71254282215336,1.26396685029925,0.185339925160678,0.666717076140435,1.38678284508411
-23.34999935,151.21666505,"land",0.16,1075,0.135003204658986,0.63631577998394,-0.993587855883808,1.31782704548031,0.265064012334824,-0.504715552233471,1.41019130627892
-24.18333265,113.71666655,"land",0.83,1084,0.536309400226279,-0.654658887268004,0.0694380124239139,-0.743301249567991,0.376653237413383,-0.730958619142089,-0.943004433044535
-24.18333265,114.54999985,"land",1,1085,0.676308587667028,-0.69366029531431,0.534735976646484,-0.512852514247715,0.124335504183972,0.0936946504217387,-0.926479282320439
-24.18333265,115.38333315,"land",1,1086,0.68623270942683,-0.738055982757616,0.750052731043403,-0.473955859484479,-0.0321782464551459,-0.266654625381199,-0.430882060080553
-24.18333265,116.21666645,"land",1,1087,0.68476940206057,-0.718373304181995,0.855698208663491,-0.571053993470116,-0.0932485755332672,-0.261374477815978,0.194842051748012
-24.18333265,117.04999975,"land",1,1088,0.615873813451856,-0.694600176257992,0.957193083397929,-0.593438881813701,-0.159307155904326,-0.0694862483147217,0.202034825230408
-24.18333265,117.88333305,"land",1,1089,0.606752440874528,-0.696866847505266,1.03084090639517,-0.538314996382387,-0.252229424453286,0.515246861734866,0.0310242592194309
-24.18333265,118.71666635,"land",1,1090,0.5027356755895,-0.68747679348213,1.14650364105902,-0.475993686486556,-0.29991750865143,-0.00224255528986677,-0.222392433076308
-24.18333265,119.54999965,"land",1,1091,0.312257333699422,-0.6663044957061,1.19803615540403,-0.483255855897548,-0.458163406580861,-0.285863395616266,-0.20845432348988
-24.18333265,120.38333295,"land",1,1092,0.254359948856435,-0.670224051004809,1.28583206309195,-0.471904351965465,-0.437988087666519,-0.428018378448352,-0.917333105186194
-24.18333265,121.21666625,"land",1,1093,0.321025928609115,-0.691132124201063,1.29271604342056,-0.517005976191949,-0.436127024466103,-0.430805867865556,-1.11277888801023
-24.18333265,122.04999955,"land",1,1094,0.422943126805899,-0.721589302047465,1.22818768162851,-0.506115809692131,-0.437400757372467,-0.363504850338711,-1.02168281402702
-24.18333265,122.88333285,"land",1,1095,0.562988211341161,-0.762457066389228,1.19853009692266,-0.518963477658816,-0.458330908994215,-0.282482276093721,-0.955387218965741
-24.18333265,123.71666615,"land",1,1096,0.609512566146559,-0.774474816238425,1.13425441873667,-0.54267081597298,-0.445065432421464,-0.544399020190285,-1.0708090007694
-24.18333265,124.54999945,"land",1,1097,0.667195314576967,-0.777734700160868,1.05856667000146,-0.570323035849884,-0.42352924571923,-0.63883248381954,-0.788091775996368
-24.18333265,125.38333275,"land",1,1098,0.670572350795843,-0.77338291442934,1.00566614858572,-0.555996019483998,-0.423617389398227,-0.619024337347669,-0.689939858296557
-24.18333265,126.21666605,"land",1,1099,0.69289813747616,-0.766707311119728,1.05585043109874,-0.503406829829626,-0.47128567594601,-0.370807088928805,-1.01222639043042
-24.18333265,127.04999935,"land",1,1100,0.531436208720559,-0.731175971418565,1.05308013987681,-0.427659375108572,-0.485097668548479,-0.462845715457593,-1.25021711328156
